TYPE,URL,IP
Derkziel,derkziel.su/admin/user0000002/,62.109.9.188
Derkziel,derkziel.su/admin/user0000001/,62.109.9.188
Derkziel,derkziel.su/v1.1/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000001/,62.109.9.188
Pony,toftevenghertbet.ru/admin.php,80.87.202.52
Pony,gejohnleftha.ru/admin.php,80.87.202.52
Pony,terhapfimo.ru/admin.php,109.237.110.136
Pony,regentalamps.net/regokubo/panelnew/admin.php,208.106.235.96
Pony,aleksey3.bget.ru/admin.php,5.101.152.130
WebInject,advmarketplace.info/mak1/center.php,217.12.206.231
WebInject,advmarketplace.info/s/center.php,217.12.206.231
WebInject,advmarketplace.info/s2/center.php,217.12.206.231
WebInject,advmarketplace.info/s3/center.php,217.12.206.231
WebInject,tropecetin.net/safety/,46.29.18.225
Pony,fisherygroup.co.in/greed/pilla/admin.php,190.97.165.205
ZeuS,mat-update.be/bulletprove-gameover/cp.php?m=login,198.105.221.5
ZeuS,ebenezerfm.com/wp-content/uploads/2012/cp.php?m=login,69.4.233.96
ZeuS,studio020.com/anims/admin/admin/spirit.php?letter=login,83.98.177.7
Pony,imaginecomputing.info/pony/admin.php,107.180.50.180
Pony,185.32.182.27/3iks/admin.php,
Pony,www.strategies2excel.com/ywire/panelnew/admin.php,192.185.78.176
Citadel,biotapharmas.com/stamp-floor/clean/cidphp/cp.php,185.72.176.73
Pony,cekyatkanepemobilyatamiri.com/admin/panelse/admin.php,5.250.243.146
ZeuS,want-to-buy.co.uk/wp-includes/pomo/.mysql/ssl/f.php?m=login,185.24.98.175
Pony,technopharmaeng.com/vcd/admin.php,198.50.97.242
Derkziel,fuckingyoursister.ru/admin/user0000050/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000049/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000048/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000047/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000046/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000045/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000044/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000043/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000042/,62.109.9.188
Derkziel,fuckingyoursister.ru/admin/user0000041/,62.109.9.188
Derkziel,fuckingyoursister.ru/me/,62.109.9.188
Stealer,clean-voices.com/Admin/Spamer/login.php,109.68.190.244
Stealer,clean-voices.com/Admin/login.php,109.68.190.244
Stealer,innovation.desi/index.php,186.2.163.84
Pony,crimeshop.biz/pony/admin.php,185.62.188.125
ZeuS,vrglongthanh.com.vn/kuzole/30/cp.php?letter=login,112.213.89.101
Pony,everli-killz.website/chike/admin.php,198.105.221.5
Pony,everli-killz.website/pony/queenzy/admin.php,198.105.221.5
ZeuS,allterrainadventures.co.uk/media/css/panel/cp.php?m=login,185.116.212.119
Gorynych,africoon.com/panel/,68.168.209.242
Citadel,tapasman.com.au/ftp/cp.php?m=login,202.191.62.89
Unknown,fadzulani.com/cp.php?act=stats,91.231.84.245
Mailer,www.imagewearcw.com/controls/javascript/luxem.php,104.25.214.20
Pony,brunvoll.co/img/2/admin.php,68.65.122.165
Pony,brunvoll.co/img/ricco/admin.php,68.65.122.165
Pony,brunvoll.co/img/baron/admin.php,68.65.122.165
Pony,brunvoll.co/img/4/admin.php,68.65.122.165
Pony,brunvoll.co/img/3/admin.php,68.65.122.165
KeyBase,lucianowebpeace.com/web/login.php,104.37.168.4
WSO,sizintitespit.com/administrator/components/com_extplorer/libraries/Console/update.php,185.22.185.118
WSO,altotajo.com/components/com_jce/editor/extensions/search/update.php,89.187.85.5
WSO,allenpropertyimprovement.com/aspnet_client/system_web/4_0_30319/update.php,72.29.16.182
WSO,ongtuyothuylucdaiduong.com/components/com_virtuemart/js/slimbox-1.71a/src/update.php,123.30.187.99
WSO,thebreakthroughapp.com/components/com_lovefactory/views/interactions/tmpl/update.php,50.28.60.91
WSO,intermarket.com/sidewalkk/cache/update.php,208.118.250.111
WSO,nashiokna.com/wp-content/plugins/theme-my-login/modules/user-moderation/update.php,5.9.122.149
WSO,ardentem.com/manager/media/browser/mcpuk/images/update.php,98.129.229.209
WSO,nanninghuayie.com/wp-includes/js/tinymce/plugins/directionality/update.php,162.159.209.68
WSO,recruiters-edge.com/wp-includes/js/tinymce/plugins/wordpress/update.php,74.208.65.129
WSO,chinadtt.gotoip2.com/tornado/3power_manage/xh/xheditor_emot/ipb/update.php,125.65.76.18
WSO,oregonwebworks.com/wp-content/plugins/jetpack/modules/widgets/update.php,184.107.197.50
WSO,tratamentodosvicios.com/wp-content/plugins/unitegallery/helpers/templates/update.php,80.244.178.197
WSO,matteolopiccolophoto.com/wp-content/plugins/wysija-newsletters/css/jquery/update.php,184.168.47.225
WSO,westernbaysailing.com/wp-includes/js/tinymce/plugins/safari/update.php,88.208.252.175
WSO,akbarworld.com/administrator/components/com_weblinks/views/weblinks/update.php,122.169.127.89
WSO,jabourrealty.com/wp-content/plugins/ninja-forms/includes/forms/update.php,54.165.67.52
WSO,blogajum.com/wp-content/themes/arjuna-x/images/bg/update.php,173.83.7.32
WSO,qigong-zhen-pai.com/administrator/components/com_jckman/views/editplugin/update.php,212.129.18.174
WSO,www.karterastudios.com/wordpress/wp-content/themes/advertica-lite/images/update.php,209.54.49.222
WSO,www.theadviser.com.au/media/editors/codemirror/addon/wrap/update.php,117.53.165.107
WSO,udachnozamug.com/wp-content/themes/twentyeleven/inc/images/update.php,81.177.135.162
WSO,www.altipilates.com/wp-includes/js/tinymce/plugins/fullscreen/update.php,146.185.161.252
WSO,monstabody.com/deN2a/update.php,195.211.154.228
WSO,wbs.zephirenr.com/google/includes/zendgdata/Zend/Gdata/Analytics/update.php,159.253.140.12
WSO,visitpgr.com/media/gantry5/engines/nucleus/twig/update.php,64.128.254.46
WSO,warrantify.com/assets/ed9dbc9f/jquery/ui/i18n/update.php,50.56.29.76
WSO,sherryheart.com/wp-content/uploads/2013/03/update.php,68.169.102.59
WSO,alsafwaumroh.com/wp-content/themes/exclusive/admin/widgets/update.php,101.50.1.15
WSO,bstclair.com/wp-content/plugins/motopress-content-editor/jquery/controller/update.php,184.168.47.225
WSO,solarrmax.com/js/contact_us/js/update.php,103.199.117.3
WSO,palaceforyou.com/media/update.php,192.99.253.232
WSO,orodellumbria.com/templates/yoo_tasty/styles/orange/images/tools/update.php,216.194.127.166
WSO,maymayminhlochungyen.com/jscripts/FCKeditor/editor/css/images/update.php,123.27.31.9
WSO,note.coreicc.com/data/cache/HTML/update.php,211.119.245.55
WSO,yogalifestylist.com/wp-includes/js/tinymce/plugins/wpeditimage/update.php,97.74.215.125
WSO,flashforchild.com/wp-content/cache/hyper-cache/flashforchild.com/talking-tom/update.php,144.76.55.235
WSO,allbizclub.com/wp-content/uploads/2015/12/update.php,68.233.35.250
WSO,placesofsolitude.com/wp-content/uploads/wpsc/product_images/thumbnails/update.php,192.254.156.221
WSO,www.oanfotograf.com/wp-content/themes/twentythirteen/genericons/font/update.php,185.8.33.62
WSO,feriasmerecidas.com/administrator/components/com_content/models/forms/update.php,64.128.254.46
WSO,fdgkzy.com/static/js/DatePicker/skin/default/update.php,222.73.144.166
WSO,4f1kja.com/pukiwiki/wiki/wp-content/upgrade/theme-compat/update.php,209.54.49.222
WSO,ivoryfitness.com/wp-content/plugins/LayerSlider/static/css/update.php,104.27.179.52
WSO,insertcoinslv.com/forms/wp-admin/css/colors/blue/update.php,70.32.109.190
Pony,www.cy-m0ld.com/budd/faze/admin.php,5.56.133.98
WSO,www.osgdigital.com/sites/all/libraries/flexslider/theme/update.php,198.61.182.207
WSO,www.93521.net/static/image/seccode/gif/Small_Fonts/update.php,172.87.30.94
WSO,valenciasoft.com/OLD/wp-content/uploads/2014/05/update.php,109.234.84.73
WSO,bigbossmanagement.com/wp-includes/js/tinymce/plugins/wplink/update.php,184.168.67.229
WSO,advance-waterproofing.com/wp-content/uploads/visual-lightbox-plugin/6/images/update.php,202.52.134.208
WSO,sushidelmar.net/gushev/administrator/components/com_jevents/libraries/update.php,79.98.108.115
WSO,artistsmojo.com/wp-content/themes/viduze/stylesheet/images/update.php,69.12.70.141
WSO,mbidata.net/crm/fckeditor/editor/dialog/fck_link/update.php,98.129.246.157
WSO,giraffe360.com/2015-11-30-backup/components/com_users/views/remind/update.php,89.111.24.33
WSO,amztechnology.com/wp-contentbk/plugins/smart-slider-2/nextend/ajax/update.php,128.199.166.200
WSO,avtoprokat.com.ua/function/slow/update.php,77.120.122.27
WSO,europharma-us.com/modlogan/images/update.php,83.143.81.86
WSO,webpseo.com/wp-content/plugins/wordpress-database-reset/assets/images/update.php,188.212.156.244
WSO,iteo.com.ua/wp-content/themes/jarida/panel/js/update.php,176.114.0.200
WSO,drinkspank.com/AT/wp-content/themes/delight/WPAlchemy/update.php,46.229.230.81
WSO,210main.com/administrator/components/com_akeeba/language/ru-RU/update.php,98.129.229.53
WSO,masvector.com/tribu/assets/globals/plugins/bootstrap/update.php,98.158.179.79
WSO,andrewmaguireplumbing.com/wp-includes/js/tinymce/plugins/wpview/update.php,192.185.16.233
WSO,fireprodura.com/wp-includes/js/tinymce/plugins/charmap/update.php,113.10.180.80
WSO,text100digitalhub.com/folio2go/wp-content/plugins/wp-pagenavi/lang/update.php,103.21.180.45
WSO,connorwelch.com/images/portfolio/thumbs/update.php,192.185.5.85
WSO,dansbandsmusik.com/wp-content/plugins/w3-total-cache/inc/options/pro/update.php,188.95.227.20
WSO,mudwetandbeers.com/wp-content/themes/mwab-dev/css/images/update.php,91.186.0.4
WSO,wbs.wbs-france.com/wbsGed/modules/advanced_physical_archive/xml/.svn/tmp/update.php,159.253.140.11
WSO,tiaraleenclub.com/htmlver/wp-content/uploads/2014/09/update.php,202.215.248.164
WSO,montessoriseminerleri.com/wp-includes/js/tinymce/plugins/lists/update.php,159.253.33.190
WSO,2gvision.com/wp-content/plugins/paid-memberships-pro/adminpages/addons/update.php,104.238.99.121
WSO,joesearch.com/images/_notes.sav/_notes/update.php,64.7.64.40
WSO,gpsinstallation.com/wp-content/plugins/cherry-plugin/admin/css/update.php,184.168.47.225
WSO,kafeijiweixiu.com/wp-content/upgrade/wordpress-3.tmp/wordpress/wp-admin/update.php,58.64.182.17
WSO,catpawcino.com/wp-content/plugins/LayerSlider/skins/borderlessdark3d/update.php,188.64.190.154
WSO,askyourlocaldentist.com/wp-content/plugins/font-awesome-more-icons/assets/js/update.php,67.217.178.73
Pony,www.jrywrld122.com/home/panel/admin.php,185.22.172.62
Pony,elegantcerarnic.com/hess/hive/admin.php,5.56.133.98
Pony,elegantcerarnic.com/newz/koop/admin.php,5.56.133.98
Pony,www.saleoffequipment.com/yab/admin.php,198.15.87.235
Pony,www.saleoffequipment.com/good/admin.php,198.15.87.235
Pony,www.saleoffequipment.com/money/admin.php,198.15.87.235
Pony,www.safevibe.net/open/denty/admin.php,85.204.74.240
Pony,grimaldinapoli-it.com/filesman/complet/admin.php,155.94.65.142
Pony,derekmega.com/new/admin.php,64.20.51.18
ZeuS,www.bawtrycarbons.com/pin/somzy/admin.php?letter=login,108.167.131.34
JackPos,joaservice.com,104.145.233.85
ZeuS,ozowarac.com/me/cp.php?m=login,198.105.221.5
Pony,fasmelchi.com/sun/admin.php,116.213.48.132
Pony,fasmelchi.com/free/admin.php,116.213.48.132
KeyBase,www.hitekshop.vn/login.php,112.78.2.101
KeyBase,www.atlasir.co/mre/web/login.php,144.76.10.254
KeyBase,www.lucianojesse.com/july/kbpanel/login.php,104.37.168.4
Katrina,www.copyline.me/crazybitch/login.php,185.2.31.30
Katrina,www.copyline.me/reporting/login.php,185.2.31.30
Gorynych,www.copyline.me/diamond/,185.2.31.30
Gorynych,www.copyline.me/onsite/,185.2.31.30
Gorynych,www.copyline.me/testin/,185.2.31.30
ZeuS,ozowarac.com/ff/cp.php?m=login,198.105.221.5
ZeuS,ozowarac.com/jj/cp.php?m=login,198.105.221.5
Pony,ijitm.com/Panel/admin.php,91.148.168.54
ZeuS,siliverstersnewone.in/html/cp.php?m=login,162.214.5.117
ZeuS,bannersbrasil.com.br/mum/cp.php?m=login,186.202.127.118
ZeuS,diagnosticdubai.com/UCHE/cp.php?m=login,216.158.236.124
Gorynych,fyzee.xyz/jonny/Panel/,68.168.209.242
KeyBase,fyzee.xyz/nedu/web/login.php,68.168.209.242
KeyBase,fyzee.xyz/pakere/web/login.php,68.168.209.242
Pony,teknonso.xyz/ponnie/admin.php,174.127.78.79
Pony,mercenarywarserveur.com/cfs/admin.php,37.46.125.233
WSO,thehenkka.com/skin/frontend/default/grayscale/images/slider/update.php,164.215.37.60
WSO,www.bangkokdry.com/wp-content/themes/eatery/includes/cache/update.php,27.254.96.20
WSO,asiacounterpart.com/wp-content/uploads/2015/12/update.php,27.254.33.20
WSO,alwaysconstructionllc.com/wp-includes/js/tinymce/plugins/wpemoji/update.php,67.217.178.73
WSO,starvac.com.ua/_admin/_fckeditor/editor/dialog/fck_docprops/update.php,91.194.250.152
WSO,irfanbayrak.com/wp-includes/js/tinymce/plugins/media/update.php,93.187.207.67
WSO,test.aideshabitat.com/wp-content/themes/Avada/admin/classes/update.php,195.114.18.131
WSO,addones-mozilla.com/update.php,198.15.67.210
WSO,aldourgroup.com/wp-content/uploads/2015/08/update.php,5.9.160.223
Betabot,b.thegjurertyasport18.com/direct/mail9/login.php,121.14.212.97
WSO,helennguyenpharma.com/wp-content/plugins/duplicator/views/settings/update.php,210.211.116.182
WSO,blog.milesfranklin.com/wp-content/uploads/2013/08/update.php,64.150.181.166
WSO,volckening.com/dev/wp-includes/js/tinymce/langs/update.php,54.165.67.52
WSO,bbs.xy.ccjoy.com/data/attachment/forum/201404/18/update.php,180.97.83.34
WSO,sportextravel.com/modules/block/tests/themes/block_test_theme/update.php,81.177.135.133
WSO,tarabomar.com/wp-includes/js/tinymce/plugins/charmap/update.php,74.117.156.50
WSO,breamrealestate.com/blog/wp-content/uploads/2015/05/update.php,207.58.136.215
WSO,airtyrant.com/wp-includes/js/tinymce/plugins/tabfocus/update.php,121.42.105.177
WSO,orslerturizm.com/wp-content/themes/Lumin/images/green/update.php,188.124.17.57
WSO,wearethestorm.com/wp-content/uploads/blogger/_6ZWnr5ieYGE/ScZaglopcRI/update.php,212.63.209.228
WSO,denizliapartrehberi.com/wp/wp-content/themes/twentytwelve/inc/update.php,95.173.190.224
WSO,innofaso.com/administrator/components/com_phocagallery/views/phocagalleryraimg/update.php,89.185.33.36
WSO,supplyglassess.com/lh4.googleusercontent.com/-bcotEBkvV3A/VQS4pSgFaaI/AAAAAAAACOE/NU2SxIFSD5I/update.php,23.238.17.34
WSO,www.innovation-insights.com/wp-content/uploads/wysija/bookmarks/small/03/update.php,195.154.174.161
WSO,readerstoreonline.com/lib/Zend/Gdata/Spreadsheets/Extension/update.php,207.32.185.22
WSO,marketing.cartli.com.ua/update.php,91.239.232.197
WSO,solarenerjimarket.com/odeme/tema/js/form/_notes/update.php,77.245.157.190
WSO,buylawngrass.com/wp-content/upgrade/theme-compat/update.php,195.88.203.60
WSO,ebseos.com/direct/fckeditor/editor/dialog/fck_image/update.php,77.120.122.27
WSO,adnan.doriansolutions.com/wp-content/themes/exclusive/admin/css/update.php,54.200.27.25
WSO,zdravy.com.ua/wp-content/uploads/2014/06/.X1-unix/update.php,91.211.119.28
Pony,melleniumval.xyz/panel/Panel/admin.php,163.53.247.144
ZeuS,www.manju.co.in/wp/wp-includes/js/crop/cropper/cp.php?m=login,198.1.74.28
ZeuS,www.proacti.com.br/bosco/cp.php?m=login,186.202.127.118
Unknown,gigabitmonstergroup.com/7770/ADM_IN.php,94.242.59.4
Pony,www.zaibatsoo.com/pcs/admin.php.bkp,173.214.180.197
Pony,gigabitmonstergroup.com/logo/admin.php,94.242.59.4
Pony,www.vsreviewsa.com/lion/panelnew/admin.php,64.119.182.118
Pony,www.vsreviewsa.com/derah/panelnew/admin.php,64.119.182.118
Pony,www.vsreviewsa.com/mancity/panelnew/admin.php,64.119.182.118
Pony,www.vsreviewsa.com/like/panelnew/admin.php,64.119.182.118
Pony,onwajan.com/nz/admin.php,198.105.221.5
Pony,onwajan.com/emka/admin.php,198.105.221.5
Pony,onwajan.com/em/admin.php,198.105.221.5
Pony,onwajan.com/comp/admin.php,198.105.221.5
Pony,onwajan.com/cb/admin.php,198.105.221.5
Pony,onwajan.com/2/admin.php,198.105.221.5
Pony,onwajan.com/gm/admin.php,198.105.221.5
Pony,www.ginoslight.com/mcss/admin.php.bkp,173.214.180.197
KeyBase,www.omarabdulaziz.com/ugo/login.php,108.179.196.24
KeyBase,www.omarabdulaziz.com/daniel/login.php,108.179.196.24
KeyBase,www.omarabdulaziz.com/golden/login.php,108.179.196.24
WSO,cristinacanga.com/wp-content/plugins/wp-maintenance-mode/assets/images/update.php,185.34.192.176
WSO,alu-phananh.com/wp-includes/js/tinymce/themes/modern/update.php,112.78.2.87
WSO,awardsign.net/img/icons/tabs/update.php,69.64.87.194
WSO,geekproduct.com/wp-includes/js/tinymce/plugins/charmap/update.php,75.127.68.66
WSO,ebseos.com/direct/fckeditor/editor/dialog/fck_link/update.php,77.120.122.27
WSO,switchnsaveni.com/peerbot/update.php,81.27.105.104
WSO,cursosyposgrados.learningreview.com/administrator/components/com_config/views/close/update.php,104.28.3.102
WSO,blacksmithsoftware.net/wp-includes/js/tinymce/plugins/hr/update.php,122.155.10.139
VertexNet,www.yetisenmarket.com/Web%20Panel/,178.20.229.211
VertexNet,www.turkuazmetin2.net/VertexNet/,95.173.187.165
VertexNet,mb4z3nlfyrcjnoqf.onion,
KeyBase,www.lucianojesse.com/kbpanel2/login.php,104.37.168.4
ZeuS,feierlicheansprachen.de/ba/cp.php?m=login,69.28.199.110
Citadel,yalitest4.info/c_be4/admin.php?m=login,178.32.24.194
Mailer,pigmentzorg.be/sites/all/modules/inbothemes.php,62.72.109.109
KeyBase,www.jobmen.eu/chibyke/login.php,217.174.148.86
KeyBase,www.jobmen.eu/chizoba/login.php,217.174.148.86
KeyBase,www.jobmen.eu/elo/login.php,217.174.148.86
Pony,krornet.net/abu/admin.php,111.90.146.169
Pony,aminobutterfly.xyz/ponnie/ponnie/admin.php,163.53.247.144
Pony,etiserm.com/emz/panel/admin.php,81.17.30.11
Pony,paradisohealtharium.com.au/alshabba/panelnew/admin.php,27.121.64.200
KeyBase,www.jobmen.eu/roko/login.php,217.174.148.86
Unknown,mompelie.ru/webstatBETA/@ADMIn_PANnnael.php,23.95.248.148
WSO,darwindev.com/aspnet_client/system_web/4_0_30319/update.php,74.124.24.168
WSO,khiyte.com/modules/mod_vvisit_counter/images/digit_counter/wedgie/update.php,103.254.12.144
WSO,u32513.netangels.ru/assets/templates/ostrov/images_new/menu/update.php,91.201.52.76
WSO,amacseurope.com/wp-content/uploads/2015/11/update.php,88.119.159.81
Pony,hotelpostasiracusa.it/major/admin.php,46.254.34.70
WSO,www.goldshina.com.ua/TinyMCE/jscripts/tiny_mce/plugins/filemanager/update.php,77.120.122.34
ZeuS,bppkbsulsel.com/amanbloo/cp.php?m=login,103.27.206.203
ZeuS,queenshippartners.com/images/bro/cp.php?m=login,50.31.99.94
ZeuS,27.121.64.86/~mcmc3618/wp_admin/cp.php?m=login,
ZeuS,27.121.64.86/~mcmc3618/wp_content/cp.php?m=login,
WSO,dolemancreative.com/wp-content/plugins/column-shortcodes/assets/js/plugin.php,104.28.17.62
WSO,youreyecarecenter.com/tmp/com_akeeba_update/fof/model/field/plugin.php,50.63.172.140
WSO,china-zzpv.com/Cache/Language/en/Mana/Cms/plugin.php,118.193.16.19
WSO,hongsi.com/asapro/skin/webmail/hStick/hStickGreen/plugin.php,110.45.144.173
WSO,untigreenville.com/media/akeeba_strapper.c.est.pas.bo/css/smoothness/images/plugin.php,46.105.37.61
WSO,tricolor-serpuhov.com/templates/beez5/html/com_contact/contact/plugin.php,185.78.29.201
WSO,damsimon.com/wp-includes/js/tinymce/plugins/colorpicker/plugin.php,37.140.192.7
WSO,doblefotos.zonster.com/administrator/templates/hathor/html/com_newsfeeds/newsfeeds/plugin.php,92.222.159.59
ZeuS,toolsathomes.com/uche/cp.php?m=login,107.180.50.237
KeyBase,www.tazzatti.com/panel2/login.php,104.37.168.4
KeyBase,ardakanqlass.com/chima/login.php,108.179.196.24
KeyBase,ngportal.pw/kb/login.php,162.213.255.55
ZeuS,tekstanru.xyz/local/cp.php?m=login,174.127.78.72
ZeuS,92.63.140.210/~ivmclonesite/.perl/etc/cache/cgi/del.php?m=login,
WSO,www.virginiacook.com/cache/com_zoo/images/plugin.php,69.164.196.183
WSO,igpp-securite.com/wp-content/themes/kingsizeV3/images/prettyPhoto/plugin.php,167.114.118.222
WSO,copphangoccuong.com/wp-content/themes/RaoThue/images/custom/plugin.php,115.146.127.39
EDA2,ngportal.pw/panel/login.php,162.213.255.55
ZeuS,ngportal.pw/m2015/cp.php?m=login,162.213.255.55
ZeuS,ngportal.pw/n2015/cp.php?m=login,162.213.255.55
KeyBase,www.ngportal.pw/kb/login.php,162.213.255.55
KeyBase,www.ngportal.pw/kingmayor/login.php,162.213.255.55
Betabot,igeo.work/host/login.php,162.245.216.60
Betabot,igeo.work/sb/login.php,162.245.216.60
Betabot,igeo.work/local/login.php,162.245.216.60
ZeuS,generalfoodadditives.com/kin/cp.php?m=login,173.236.99.82
Betabot,idan.work/dn/login.php,162.245.216.60
Pony,paydbills.ru/RF/test/admin.php,163.53.247.144
WSO,svcclinic.com/asapro/stat/sn/company/2006/plugin.php,110.45.144.173
WSO,rusgym.com/wp-includes/js/tinymce/themes/modern/plugin.php,31.130.202.73
WSO,esenyurttakianaokullari.com/wp-content/plugins/wp-maintenance-mode/assets/js/plugin.php,185.46.52.118
Radamant,tangotangocash.com/?login,31.184.234.68
Radamant,www.abrams2016year.com/?login,185.12.12.188
Radamant,www.piratedreed22.info/?login,185.12.12.188
WSO,berduudee.com/192pzptyj/plugin.php,122.155.16.127
Athena,minevox.eu/Sw4rmSqu4d/panel/login/index.php,184.107.253.10
Radamant,legalrcman.com/?login,185.12.12.188
Radamant,emisoftsucked.top/?login,51.254.184.20
Radamant,zaznavalkaktoya.com/?login,185.12.12.188
Pony,www.trump-group.com/fri/admin.php,116.213.48.109
Pony,www.trump-group.com/owo/admin.php,116.213.48.109
Pony,www.trump-group.com/kcgood/admin.php,116.213.48.109
Pony,www.trump-group.com/frank/admin.php,116.213.48.109
Pony,www.trump-group.com/fedi/admin.php,116.213.48.109
Pony,junwrld133.com/home/panel/admin.php,185.22.172.62
Keitaro,83.220.168.189/admincxxcvff/admin/,
Citadel,raxton.xyz/remarket/cidphp/cp.php?m=login,192.99.4.96
Pony,wosolicllp.com/mns/panel/admin.php,37.46.129.119
